Person ID,Age,Gender,Undergraduate Major,Undergraduate GPA,Years of Work Experience,Current Job Title,Annual Salary (Before MBA),Has Management Experience,GRE/GMAT Score,Undergrad University Ranking,MBA Funding Source,Desired Post-MBA Role,Expected Post-MBA Salary,Location Preference (Post-MBA),Reason for MBA,Online vs. On-Campus MBA,Decided to Pursue MBA?,Salary Difference,Percent of Life Worked
8483,27,Female,Engineering,2.19,5,Engineer,52106,No,268,234,Scholarship,Executive,98869,Domestic,Skill Enhancement,On-Campus,Yes,46763,0.185185185
8484,30,Male,Arts,3.12,8,Engineer,41889,No,486,332,Loan,Startup Founder,137460,International,Career Growth,Online,No,95571,0.266666667
8485,33,Female,Science,2.05,5,Analyst,57669,No,675,297,Self-funded,Marketing Director,140545,International,Skill Enhancement,On-Campus,No,82876,0.151515152
8486,27,Male,Science,3.93,0,Manager,74334,No,342,74,Self-funded,Marketing Director,189396,International,Networking,Online,No,115062,0
8487,32,Male,Economics,2.68,5,Manager,77106,Yes,791,298,Self-funded,Marketing Director,119161,Domestic,Networking,On-Campus,No,42055,0.15625
8488,31,Other,Business,3.39,2,Manager,94947,Yes,388,419,Employer,Finance Manager,128105,International,Career Growth,On-Campus,Yes,33158,0.064516129
8489,30,Male,Economics,3.62,3,Manager,81998,No,589,418,Employer,Startup Founder,61171,International,Networking,Online,No,-20827,0.1
8490,21,Female,Economics,2.56,3,Manager,65852,No,534,393,Employer,Executive,131632,International,Entrepreneurship,On-Campus,Yes,65780,0.142857143
8491,24,Male,Arts,3.5,8,Engineer,105118,No,731,305,Loan,Startup Founder,165834,International,Skill Enhancement,Online,Yes,60716,0.333333333
8492,33,Male,Business,3.66,7,Manager,94262,Yes,482,406,Scholarship,Executive,70575,International,Skill Enhancement,On-Campus,Yes,-23687,0.212121212
8493,27,Male,Economics,2.48,6,Consultant,108620,Yes,482,421,Scholarship,Marketing Director,103236,International,Career Growth,Online,Yes,-5384,0.222222222
8494,31,Female,Economics,3.98,4,Entrepreneur,41095,No,288,316,Self-funded,Finance Manager,141584,International,Skill Enhancement,Online,No,100489,0.129032258
8495,29,Male,Science,2.04,9,Manager,102596,No,309,12,Employer,Startup Founder,93633,International,Career Growth,Online,Yes,-8963,0.310344828
8496,25,Male,Arts,2.43,3,Consultant,53212,Yes,475,379,Loan,Consultant,115869,Domestic,Skill Enhancement,Online,Yes,62657,0.12
8497,33,Male,Economics,3.56,2,Engineer,81173,No,729,292,Self-funded,Finance Manager,175598,Domestic,Skill Enhancement,On-Campus,No,94425,0.060606061
8498,22,Female,Business,2.39,0,Consultant,108377,Yes,655,298,Loan,Startup Founder,195308,Domestic,Career Growth,On-Campus,No,86931,0
8499,27,Female,Engineering,3.4,8,Analyst,117432,No,622,352,Loan,Consultant,178040,Domestic,Skill Enhancement,Online,No,60608,0.296296296
8500,30,Female,Engineering,3.71,7,Analyst,75549,No,592,383,Self-funded,Marketing Director,101004,International,Networking,On-Campus,Yes,25455,0.233333333
8501,21,Male,Arts,3.92,0,Consultant,52972,No,656,81,Employer,Finance Manager,133001,International,Career Growth,On-Campus,No,80029,0
8502,27,Female,Engineering,2.95,1,Manager,74356,No,524,386,Loan,Startup Founder,86907,Domestic,Career Growth,Online,No,12551,0.037037037
8503,26,Female,Science,3.94,0,Manager,77097,No,271,415,Self-funded,Marketing Director,90524,International,Career Growth,On-Campus,Yes,13427,0
8504,27,Female,Science,2.82,0,Manager,84056,Yes,634,276,Loan,Executive,83561,Domestic,Career Growth,Online,No,-495,0
8505,34,Female,Business,2.44,8,Consultant,99532,No,275,374,Scholarship,Marketing Director,145004,Domestic,Entrepreneurship,On-Campus,No,45472,0.235294118
8506,33,Female,Arts,3.03,4,Analyst,83707,Yes,765,38,Loan,Startup Founder,181496,International,Career Growth,Online,No,97789,0.121212121
8507,30,Male,Arts,3.3,2,Analyst,115214,No,517,133,Self-funded,Marketing Director,70856,International,Entrepreneurship,On-Campus,No,-44358,0.066666667
8508,23,Female,Engineering,2.92,1,Engineer,118798,Yes,341,200,Self-funded,Startup Founder,69142,International,Skill Enhancement,On-Campus,Yes,-49656,0.043478261
8509,23,Female,Economics,3.13,7,Analyst,57584,No,542,272,Self-funded,Finance Manager,157040,International,Skill Enhancement,Online,Yes,99456,0.304347826
8510,27,Male,Economics,2.83,7,Analyst,31578,Yes,636,60,Employer,Startup Founder,60276,International,Skill Enhancement,On-Campus,Yes,28698,0.259259259
8511,33,Male,Economics,3.05,5,Entrepreneur,51060,Yes,379,96,Employer,Finance Manager,68603,Domestic,Networking,Online,Yes,17543,0.151515152
8512,22,Other,Business,3.91,1,Analyst,40400,Yes,734,3,Loan,Startup Founder,158123,International,Entrepreneurship,On-Campus,Yes,117723,0.045454545
8513,21,Male,Arts,3,0,Consultant,71625,No,360,201,Scholarship,Marketing Director,132007,Domestic,Skill Enhancement,Online,Yes,60382,0
8514,29,Female,Engineering,2.51,5,Manager,59570,No,677,122,Loan,Consultant,183374,International,Networking,On-Campus,No,123804,0.172413793
8515,29,Male,Business,3.52,0,Consultant,33862,Yes,483,228,Loan,Startup Founder,197662,International,Career Growth,Online,Yes,163800,0
8516,27,Male,Science,2.68,5,Manager,112008,Yes,286,33,Loan,Marketing Director,100139,International,Entrepreneurship,On-Campus,No,-11869,0.185185185
8517,27,Male,Science,3.63,9,Manager,62437,Yes,354,326,Scholarship,Executive,77750,Domestic,Career Growth,Online,Yes,15313,0.333333333
8518,23,Male,Science,2.11,1,Engineer,42627,Yes,588,96,Employer,Finance Manager,188741,International,Skill Enhancement,Online,No,146114,0.043478261
8519,30,Male,Arts,2.66,6,Analyst,106846,No,439,274,Loan,Executive,122079,International,Networking,Online,No,15233,0.2
8520,22,Male,Science,2.19,9,Engineer,117800,No,440,260,Loan,Marketing Director,99944,Domestic,Skill Enhancement,Online,Yes,-17856,0.409090909
8521,31,Female,Economics,2.17,1,Manager,82976,Yes,305,172,Scholarship,Finance Manager,128019,International,Entrepreneurship,Online,Yes,45043,0.032258065
8522,27,Other,Science,3.32,1,Entrepreneur,63184,Yes,363,238,Loan,Marketing Director,163709,Domestic,Networking,On-Campus,Yes,100525,0.037037037
8523,29,Male,Business,2.77,5,Entrepreneur,57140,Yes,275,348,Loan,Startup Founder,135866,International,Skill Enhancement,On-Campus,Yes,78726,0.172413793
8524,21,Female,Science,3.74,3,Engineer,118835,No,359,163,Employer,Finance Manager,77424,International,Skill Enhancement,Online,No,-41411,0.142857143
8525,33,Female,Economics,3.03,5,Engineer,83683,No,700,371,Loan,Executive,131043,Domestic,Networking,Online,Yes,47360,0.151515152
8526,34,Female,Science,2.59,7,Analyst,81399,No,402,98,Self-funded,Executive,185931,International,Networking,Online,Yes,104532,0.205882353
8527,24,Female,Engineering,3.44,9,Engineer,90874,No,750,376,Scholarship,Executive,157351,Domestic,Entrepreneurship,On-Campus,No,66477,0.375
8528,26,Male,Economics,3.25,2,Engineer,106209,Yes,721,34,Self-funded,Startup Founder,175777,International,Entrepreneurship,On-Campus,No,69568,0.076923077
8529,27,Male,Arts,3.6,4,Consultant,103353,No,610,113,Scholarship,Consultant,169619,Domestic,Career Growth,Online,Yes,66266,0.148148148
8530,30,Male,Science,3.29,4,Engineer,42666,Yes,786,165,Loan,Executive,171863,International,Networking,On-Campus,No,129197,0.133333333
8531,27,Male,Business,2.33,9,Engineer,88173,No,442,481,Scholarship,Marketing Director,105794,International,Skill Enhancement,On-Campus,No,17621,0.333333333
8532,30,Female,Science,3.34,8,Consultant,110761,Yes,616,400,Loan,Marketing Director,185136,Domestic,Entrepreneurship,Online,Yes,74375,0.266666667
8533,22,Male,Business,2.78,6,Manager,93212,Yes,412,230,Employer,Consultant,74590,International,Skill Enhancement,Online,Yes,-18622,0.272727273
8534,34,Female,Engineering,2.93,8,Manager,59843,No,521,485,Self-funded,Finance Manager,116235,International,Networking,On-Campus,No,56392,0.235294118
8535,24,Female,Arts,3.84,7,Consultant,35919,Yes,793,188,Loan,Executive,182470,Domestic,Career Growth,On-Campus,No,146551,0.291666667
8536,25,Other,Economics,2.72,2,Analyst,84063,Yes,488,108,Employer,Finance Manager,149118,International,Entrepreneurship,On-Campus,Yes,65055,0.08
8537,34,Female,Economics,3.22,1,Engineer,96778,Yes,638,209,Loan,Executive,143209,International,Entrepreneurship,On-Campus,No,46431,0.029411765
8538,32,Male,Arts,2.73,2,Analyst,85472,No,259,279,Self-funded,Finance Manager,127174,Domestic,Skill Enhancement,Online,Yes,41702,0.0625
8539,21,Female,Engineering,2.19,5,Entrepreneur,51969,No,577,395,Scholarship,Executive,141331,International,Networking,Online,Yes,89362,0.238095238
8540,21,Male,Engineering,2.91,9,Analyst,43081,Yes,594,115,Self-funded,Consultant,84889,International,Skill Enhancement,On-Campus,Yes,41808,0.428571429
8541,30,Female,Science,3.19,3,Engineer,96425,Yes,645,34,Employer,Startup Founder,121380,International,Entrepreneurship,On-Campus,Yes,24955,0.1
8542,23,Female,Engineering,2.82,0,Manager,70098,No,339,58,Scholarship,Executive,120601,International,Entrepreneurship,Online,Yes,50503,0
8543,30,Female,Science,2.78,9,Engineer,89801,No,701,89,Scholarship,Marketing Director,170110,Domestic,Networking,Online,No,80309,0.3
8544,23,Male,Business,3.64,9,Engineer,53225,No,696,304,Loan,Executive,112493,Domestic,Career Growth,Online,Yes,59268,0.391304348
8545,32,Female,Arts,2.06,8,Engineer,53601,No,659,467,Self-funded,Marketing Director,90432,International,Entrepreneurship,On-Campus,Yes,36831,0.25
8546,28,Male,Business,2.59,5,Analyst,85737,No,693,72,Employer,Executive,191273,Domestic,Networking,On-Campus,Yes,105536,0.178571429
8547,29,Male,Business,3.62,0,Manager,60765,Yes,648,68,Scholarship,Consultant,103606,Domestic,Entrepreneurship,On-Campus,Yes,42841,0
8548,34,Female,Business,3.84,2,Manager,88576,No,254,134,Self-funded,Executive,133640,International,Skill Enhancement,On-Campus,Yes,45064,0.058823529
8549,31,Male,Business,2.82,0,Analyst,104073,No,345,88,Self-funded,Startup Founder,103223,International,Entrepreneurship,Online,Yes,-850,0
8550,32,Other,Economics,3.78,8,Analyst,92815,No,773,212,Self-funded,Finance Manager,92325,Domestic,Skill Enhancement,Online,No,-490,0.25
8551,21,Male,Engineering,2.4,3,Analyst,70808,No,593,259,Self-funded,Marketing Director,70143,Domestic,Entrepreneurship,Online,No,-665,0.142857143
8552,34,Female,Arts,2.44,1,Entrepreneur,107301,No,738,361,Loan,Finance Manager,128253,International,Entrepreneurship,On-Campus,Yes,20952,0.029411765
8553,31,Male,Arts,3.69,3,Entrepreneur,67950,No,457,314,Loan,Marketing Director,84825,International,Entrepreneurship,Online,Yes,16875,0.096774194
8554,22,Female,Business,3.81,1,Engineer,46722,Yes,777,23,Employer,Startup Founder,142508,International,Networking,On-Campus,No,95786,0.045454545
8555,30,Female,Arts,2.45,5,Entrepreneur,95857,Yes,556,185,Employer,Consultant,90096,International,Career Growth,Online,Yes,-5761,0.166666667
8556,22,Female,Science,2.12,5,Analyst,50642,No,793,83,Employer,Consultant,135604,Domestic,Career Growth,On-Campus,No,84962,0.227272727
8557,24,Male,Arts,2.18,6,Analyst,46719,Yes,477,129,Loan,Marketing Director,169371,International,Career Growth,On-Campus,No,122652,0.25
8558,22,Female,Business,2.52,8,Analyst,94800,No,478,259,Scholarship,Executive,173933,Domestic,Career Growth,On-Campus,Yes,79133,0.363636364
8559,27,Male,Arts,3.52,8,Manager,84514,Yes,636,279,Self-funded,Startup Founder,129311,International,Entrepreneurship,On-Campus,Yes,44797,0.296296296
8560,33,Male,Engineering,3.02,3,Manager,92769,Yes,620,1,Loan,Startup Founder,195866,Domestic,Career Growth,On-Campus,Yes,103097,0.090909091
8561,29,Male,Business,2.91,8,Entrepreneur,35271,Yes,597,367,Loan,Startup Founder,148773,International,Skill Enhancement,Online,Yes,113502,0.275862069
8562,27,Female,Economics,3.17,7,Consultant,104134,No,273,5,Loan,Finance Manager,168407,Domestic,Networking,Online,Yes,64273,0.259259259
8563,32,Male,Engineering,3.78,0,Consultant,112016,No,262,156,Employer,Finance Manager,152542,International,Career Growth,On-Campus,Yes,40526,0
8564,26,Female,Arts,2.18,6,Analyst,48787,No,766,496,Employer,Startup Founder,80433,Domestic,Entrepreneurship,Online,No,31646,0.230769231
8565,30,Female,Economics,3.39,6,Manager,33134,Yes,427,69,Employer,Startup Founder,62692,Domestic,Skill Enhancement,Online,Yes,29558,0.2
8566,21,Male,Engineering,3.85,9,Engineer,106215,No,709,83,Scholarship,Finance Manager,60062,Domestic,Networking,Online,No,-46153,0.428571429
8567,31,Female,Science,2.43,3,Entrepreneur,85614,No,624,300,Self-funded,Marketing Director,138343,International,Entrepreneurship,Online,No,52729,0.096774194
8568,30,Male,Engineering,3.68,6,Manager,69698,No,651,397,Self-funded,Finance Manager,139596,International,Entrepreneurship,On-Campus,Yes,69898,0.2
8569,29,Female,Economics,3.4,9,Analyst,30916,No,538,478,Loan,Executive,187183,International,Entrepreneurship,On-Campus,Yes,156267,0.310344828
8570,25,Male,Science,2.03,9,Analyst,58263,Yes,435,200,Self-funded,Startup Founder,147464,Domestic,Entrepreneurship,On-Campus,Yes,89201,0.36
8571,31,Female,Arts,2.46,4,Consultant,97666,No,752,81,Scholarship,Marketing Director,175789,Domestic,Entrepreneurship,Online,No,78123,0.129032258
8572,25,Male,Business,3.21,4,Analyst,60407,No,411,281,Loan,Marketing Director,103187,International,Networking,Online,Yes,42780,0.16
8573,26,Male,Arts,3,4,Analyst,117449,No,707,76,Self-funded,Finance Manager,188144,Domestic,Entrepreneurship,On-Campus,Yes,70695,0.153846154
8574,29,Male,Business,3.06,5,Engineer,35691,No,280,238,Employer,Marketing Director,113660,International,Skill Enhancement,On-Campus,No,77969,0.172413793
8575,33,Male,Business,2.46,6,Entrepreneur,61487,Yes,328,285,Scholarship,Consultant,86777,Domestic,Skill Enhancement,On-Campus,No,25290,0.181818182
8576,28,Male,Economics,3.35,4,Engineer,67069,Yes,532,235,Employer,Finance Manager,125372,International,Skill Enhancement,On-Campus,Yes,58303,0.142857143
8577,28,Male,Science,2.53,8,Consultant,101889,No,436,375,Loan,Finance Manager,162187,International,Entrepreneurship,On-Campus,No,60298,0.285714286
8578,34,Male,Science,2.78,8,Manager,43147,No,788,385,Employer,Finance Manager,134215,International,Career Growth,On-Campus,Yes,91068,0.235294118
8579,28,Female,Engineering,2.74,6,Consultant,67216,No,624,450,Employer,Executive,133193,International,Skill Enhancement,Online,No,65977,0.214285714
8580,21,Female,Arts,3.34,9,Analyst,51893,Yes,634,496,Self-funded,Consultant,186109,Domestic,Networking,On-Campus,Yes,134216,0.428571429
8581,21,Female,Economics,2.18,2,Entrepreneur,42934,Yes,325,290,Scholarship,Marketing Director,111385,Domestic,Career Growth,Online,Yes,68451,0.095238095
8582,28,Female,Arts,2.41,3,Analyst,31723,Yes,656,59,Self-funded,Startup Founder,90564,Domestic,Networking,On-Campus,No,58841,0.107142857
8583,25,Female,Engineering,2.4,3,Entrepreneur,117484,No,372,225,Scholarship,Consultant,62524,Domestic,Career Growth,Online,Yes,-54960,0.12
8584,29,Female,Engineering,2.22,6,Entrepreneur,91319,Yes,717,449,Loan,Finance Manager,75701,Domestic,Entrepreneurship,On-Campus,No,-15618,0.206896552
8585,22,Male,Economics,2.42,1,Entrepreneur,63893,Yes,440,202,Loan,Startup Founder,191438,International,Entrepreneurship,On-Campus,No,127545,0.045454545
8586,29,Female,Engineering,3.21,4,Manager,92820,No,504,210,Self-funded,Finance Manager,170132,International,Skill Enhancement,On-Campus,No,77312,0.137931034
8587,32,Male,Economics,3.46,3,Consultant,60500,No,461,22,Employer,Executive,137761,International,Networking,On-Campus,Yes,77261,0.09375
8588,34,Female,Engineering,3.32,9,Manager,79294,No,533,181,Loan,Finance Manager,125067,International,Skill Enhancement,Online,Yes,45773,0.264705882
8589,28,Female,Science,2.95,8,Manager,74816,Yes,529,31,Scholarship,Consultant,147793,International,Networking,On-Campus,Yes,72977,0.285714286
8590,29,Male,Economics,2.1,0,Manager,54100,Yes,527,322,Scholarship,Executive,136719,Domestic,Networking,Online,No,82619,0
8591,24,Female,Science,3.92,9,Engineer,95458,Yes,719,215,Employer,Finance Manager,131880,Domestic,Skill Enhancement,On-Campus,Yes,36422,0.375
8592,21,Male,Science,2.34,2,Engineer,82201,No,417,259,Loan,Consultant,111108,Domestic,Skill Enhancement,Online,Yes,28907,0.095238095
8593,21,Male,Economics,3.34,5,Engineer,42234,Yes,452,174,Employer,Marketing Director,100720,International,Networking,Online,No,58486,0.238095238
8594,25,Male,Arts,3.83,3,Manager,81865,Yes,345,428,Loan,Finance Manager,153450,International,Entrepreneurship,On-Campus,Yes,71585,0.12
8595,22,Female,Business,3.4,2,Analyst,100444,No,633,377,Scholarship,Executive,158570,Domestic,Entrepreneurship,Online,No,58126,0.090909091
8596,34,Female,Engineering,2.44,5,Engineer,114613,No,358,344,Scholarship,Marketing Director,161005,International,Networking,On-Campus,Yes,46392,0.147058824
8597,28,Female,Engineering,2.63,2,Engineer,112135,No,587,217,Scholarship,Finance Manager,78221,International,Career Growth,Online,No,-33914,0.071428571
8598,30,Male,Arts,2.06,6,Manager,48162,No,307,169,Employer,Marketing Director,135370,International,Career Growth,Online,Yes,87208,0.2
8599,31,Female,Business,3.23,0,Consultant,61457,Yes,447,13,Self-funded,Startup Founder,161775,Domestic,Networking,Online,Yes,100318,0
8600,25,Female,Arts,3.23,8,Analyst,102117,Yes,584,10,Self-funded,Startup Founder,98726,International,Entrepreneurship,On-Campus,Yes,-3391,0.32
8601,25,Male,Business,3.45,9,Entrepreneur,40711,No,746,62,Self-funded,Executive,177592,Domestic,Networking,On-Campus,No,136881,0.36
8602,22,Female,Economics,2.02,1,Entrepreneur,73020,No,567,390,Scholarship,Finance Manager,180453,Domestic,Skill Enhancement,Online,No,107433,0.045454545
8603,27,Male,Economics,3.64,3,Analyst,85608,No,415,453,Loan,Consultant,167026,International,Entrepreneurship,On-Campus,No,81418,0.111111111
8604,33,Male,Science,3.48,5,Manager,67098,No,630,434,Employer,Marketing Director,61598,International,Entrepreneurship,On-Campus,No,-5500,0.151515152
8605,28,Male,Science,2.28,5,Consultant,85112,No,593,423,Scholarship,Consultant,109666,Domestic,Networking,On-Campus,Yes,24554,0.178571429
8606,30,Female,Economics,2.7,7,Consultant,70018,No,653,464,Self-funded,Executive,189016,International,Skill Enhancement,Online,No,118998,0.233333333
8607,33,Male,Science,3.28,7,Entrepreneur,67106,Yes,789,427,Self-funded,Marketing Director,101929,International,Entrepreneurship,Online,Yes,34823,0.212121212
8608,21,Male,Economics,2.99,3,Consultant,97295,Yes,479,341,Loan,Finance Manager,130574,Domestic,Entrepreneurship,Online,No,33279,0.142857143
8609,22,Male,Arts,2.23,5,Entrepreneur,93828,No,755,298,Employer,Finance Manager,160092,International,Career Growth,Online,No,66264,0.227272727
8610,30,Male,Engineering,2.17,8,Engineer,113167,No,450,379,Scholarship,Consultant,196204,International,Career Growth,On-Campus,Yes,83037,0.266666667
8611,24,Male,Economics,3.56,6,Manager,108509,Yes,269,296,Self-funded,Consultant,82622,International,Career Growth,On-Campus,No,-25887,0.25
8612,25,Male,Economics,2.31,7,Consultant,77883,Yes,356,389,Scholarship,Executive,189706,Domestic,Career Growth,Online,Yes,111823,0.28
8613,33,Female,Economics,2.34,7,Manager,47504,No,718,225,Employer,Executive,190970,International,Skill Enhancement,Online,Yes,143466,0.212121212
8614,22,Male,Science,3.66,1,Engineer,113760,No,271,67,Loan,Marketing Director,110593,Domestic,Entrepreneurship,Online,Yes,-3167,0.045454545
8615,21,Female,Science,3.22,6,Analyst,34995,Yes,454,317,Loan,Startup Founder,138563,Domestic,Entrepreneurship,On-Campus,No,103568,0.285714286
8616,29,Female,Science,3.21,2,Analyst,105990,Yes,296,15,Loan,Finance Manager,154994,Domestic,Career Growth,On-Campus,Yes,49004,0.068965517
8617,34,Male,Science,2.96,6,Analyst,49946,No,274,394,Scholarship,Marketing Director,102769,Domestic,Entrepreneurship,On-Campus,No,52823,0.176470588
8618,21,Male,Arts,3.14,1,Entrepreneur,96609,No,399,1,Scholarship,Startup Founder,118688,International,Entrepreneurship,Online,Yes,22079,0.047619048
8619,33,Female,Economics,3.2,0,Entrepreneur,52795,No,566,319,Loan,Finance Manager,183996,Domestic,Career Growth,On-Campus,Yes,131201,0
8620,24,Male,Arts,3.94,8,Analyst,66946,No,368,330,Scholarship,Consultant,120741,Domestic,Skill Enhancement,Online,No,53795,0.333333333
8621,22,Male,Science,2.45,9,Engineer,36387,No,397,272,Loan,Marketing Director,178762,International,Entrepreneurship,Online,No,142375,0.409090909
8622,31,Male,Arts,2.43,9,Entrepreneur,71184,Yes,457,351,Employer,Executive,129017,Domestic,Skill Enhancement,On-Campus,Yes,57833,0.290322581
8623,24,Female,Economics,2.11,0,Analyst,90945,No,269,492,Scholarship,Executive,104811,International,Entrepreneurship,On-Campus,Yes,13866,0
8624,28,Female,Economics,3.32,0,Manager,119825,Yes,607,28,Scholarship,Marketing Director,160051,Domestic,Entrepreneurship,On-Campus,Yes,40226,0
8625,28,Other,Science,3.1,2,Analyst,65805,No,286,37,Loan,Finance Manager,82695,Domestic,Career Growth,Online,Yes,16890,0.071428571
8626,31,Female,Economics,2.22,0,Analyst,45722,Yes,392,347,Loan,Consultant,175611,International,Entrepreneurship,On-Campus,No,129889,0
8627,32,Male,Arts,2.73,6,Manager,44446,No,386,54,Loan,Marketing Director,60645,International,Career Growth,Online,No,16199,0.1875
8628,29,Male,Business,2.36,6,Entrepreneur,94878,Yes,421,119,Scholarship,Startup Founder,116687,Domestic,Career Growth,Online,Yes,21809,0.206896552
8629,33,Male,Economics,2.66,7,Manager,50869,No,645,395,Loan,Consultant,116830,International,Skill Enhancement,Online,Yes,65961,0.212121212
8630,31,Male,Arts,3.9,1,Entrepreneur,93811,No,488,213,Self-funded,Executive,101622,Domestic,Networking,On-Campus,Yes,7811,0.032258065
8631,32,Male,Arts,3.37,6,Engineer,49019,Yes,402,293,Scholarship,Consultant,112424,Domestic,Networking,On-Campus,Yes,63405,0.1875
8632,25,Male,Arts,2.02,8,Entrepreneur,66042,No,451,422,Scholarship,Finance Manager,187632,International,Skill Enhancement,Online,No,121590,0.32
8633,27,Male,Economics,2.51,9,Consultant,94219,No,299,249,Loan,Finance Manager,89469,International,Networking,On-Campus,Yes,-4750,0.333333333
8634,23,Male,Business,2.02,4,Entrepreneur,116319,No,388,418,Scholarship,Consultant,62931,Domestic,Career Growth,On-Campus,Yes,-53388,0.173913043
8635,30,Male,Science,3.43,9,Consultant,52689,Yes,588,150,Scholarship,Executive,99887,International,Entrepreneurship,On-Campus,Yes,47198,0.3
8636,24,Other,Science,2.94,2,Entrepreneur,46084,No,528,458,Scholarship,Consultant,103802,Domestic,Entrepreneurship,Online,Yes,57718,0.083333333
8637,30,Female,Economics,3.99,8,Manager,44307,Yes,337,439,Self-funded,Executive,107001,International,Entrepreneurship,On-Campus,No,62694,0.266666667
8638,29,Other,Economics,3.47,0,Entrepreneur,54253,Yes,594,132,Self-funded,Marketing Director,168988,International,Career Growth,Online,Yes,114735,0
8639,30,Male,Engineering,3.04,2,Analyst,76136,Yes,497,44,Loan,Finance Manager,62131,International,Networking,On-Campus,Yes,-14005,0.066666667
8640,30,Male,Business,3.61,1,Entrepreneur,114712,Yes,771,133,Scholarship,Consultant,89188,Domestic,Entrepreneurship,On-Campus,Yes,-25524,0.033333333
8641,34,Male,Arts,3.41,1,Manager,51020,No,491,471,Self-funded,Consultant,146796,International,Entrepreneurship,On-Campus,No,95776,0.029411765
8642,32,Male,Arts,2.49,2,Manager,77961,No,694,255,Employer,Executive,61597,Domestic,Entrepreneurship,Online,Yes,-16364,0.0625
8643,21,Male,Science,3.06,9,Entrepreneur,60412,Yes,726,208,Loan,Startup Founder,107015,International,Skill Enhancement,On-Campus,No,46603,0.428571429
8644,22,Female,Economics,3.11,6,Entrepreneur,69347,No,623,184,Loan,Executive,199823,International,Entrepreneurship,Online,Yes,130476,0.272727273
8645,25,Other,Business,2.9,5,Entrepreneur,102033,No,298,403,Employer,Startup Founder,171788,Domestic,Skill Enhancement,Online,Yes,69755,0.2
8646,23,Male,Science,2.36,8,Engineer,35586,Yes,581,15,Loan,Consultant,188270,International,Skill Enhancement,On-Campus,Yes,152684,0.347826087
8647,22,Male,Business,2.45,9,Consultant,95383,Yes,794,307,Employer,Finance Manager,94235,Domestic,Career Growth,On-Campus,Yes,-1148,0.409090909
8648,21,Male,Economics,2.56,9,Entrepreneur,51328,No,528,153,Employer,Marketing Director,154712,Domestic,Entrepreneurship,On-Campus,No,103384,0.428571429
8649,30,Male,Arts,2.02,2,Entrepreneur,48841,No,430,204,Scholarship,Finance Manager,102772,International,Entrepreneurship,Online,Yes,53931,0.066666667
8650,23,Male,Engineering,3.83,4,Consultant,68840,Yes,542,481,Loan,Finance Manager,197650,International,Entrepreneurship,On-Campus,Yes,128810,0.173913043
8651,21,Male,Business,3.37,8,Analyst,115998,Yes,470,362,Employer,Marketing Director,198177,International,Entrepreneurship,On-Campus,Yes,82179,0.380952381
8652,32,Male,Arts,3.38,2,Engineer,34092,Yes,733,72,Scholarship,Consultant,195377,International,Entrepreneurship,On-Campus,Yes,161285,0.0625
8653,21,Male,Business,3.14,7,Engineer,32080,No,254,181,Loan,Executive,141649,International,Entrepreneurship,Online,Yes,109569,0.333333333
8654,32,Male,Business,3.38,8,Analyst,44157,No,724,67,Loan,Finance Manager,64310,International,Entrepreneurship,On-Campus,Yes,20153,0.25
8655,21,Male,Business,3.96,6,Consultant,74830,No,719,172,Scholarship,Executive,65285,International,Entrepreneurship,Online,No,-9545,0.285714286
8656,28,Male,Economics,2.77,5,Consultant,64511,Yes,454,487,Scholarship,Finance Manager,138961,International,Entrepreneurship,Online,Yes,74450,0.178571429
8657,23,Other,Science,3.43,5,Manager,116804,No,665,294,Self-funded,Consultant,98054,Domestic,Entrepreneurship,On-Campus,No,-18750,0.217391304
8658,31,Male,Business,2.72,5,Consultant,66017,No,691,189,Employer,Executive,103291,Domestic,Skill Enhancement,On-Campus,Yes,37274,0.161290323
8659,21,Female,Economics,3.71,4,Engineer,34479,No,289,69,Loan,Marketing Director,188238,International,Skill Enhancement,Online,No,153759,0.19047619
8660,27,Female,Engineering,3.72,6,Manager,70635,No,606,46,Scholarship,Consultant,118780,International,Skill Enhancement,On-Campus,Yes,48145,0.222222222
8661,30,Other,Science,3.8,6,Entrepreneur,71174,No,383,103,Loan,Marketing Director,87169,International,Networking,Online,Yes,15995,0.2
8662,23,Female,Economics,2.01,6,Entrepreneur,36350,No,340,239,Employer,Finance Manager,99661,Domestic,Skill Enhancement,Online,No,63311,0.260869565
8663,28,Female,Engineering,2.6,2,Entrepreneur,112490,No,446,112,Loan,Finance Manager,116722,Domestic,Career Growth,Online,Yes,4232,0.071428571
8664,24,Female,Science,2.27,5,Manager,70806,No,498,316,Self-funded,Marketing Director,173788,International,Networking,Online,Yes,102982,0.208333333
8665,24,Male,Economics,2.91,8,Engineer,82459,Yes,588,32,Employer,Finance Manager,106908,Domestic,Career Growth,On-Campus,No,24449,0.333333333
8666,25,Male,Engineering,2.99,8,Consultant,68480,No,555,252,Employer,Finance Manager,107773,International,Entrepreneurship,Online,No,39293,0.32
8667,26,Other,Economics,2.51,3,Manager,32476,No,673,407,Self-funded,Marketing Director,115152,International,Entrepreneurship,On-Campus,No,82676,0.115384615
8668,27,Female,Engineering,3.45,8,Engineer,93452,No,762,403,Employer,Executive,106144,Domestic,Entrepreneurship,Online,Yes,12692,0.296296296
8669,34,Other,Business,2.54,1,Consultant,109676,No,387,27,Loan,Executive,86064,Domestic,Entrepreneurship,Online,Yes,-23612,0.029411765
